t,x,y,z, 
3529800,101334.65715351905,37133.249761937805,0,
3530700,101381.2139986617,37160.377607063536,0,
3531600,101427.77779599652,37187.517726411934,0,
3532500,101474.34854219011,37214.67012164433,0,
3533400,101520.92623390873,37241.83479442111,0,
3534300,101567.51086781826,37269.01174640171,0,
3535200,101614.10244058423,37296.2009792446,0,
3536100,101660.70094887183,37323.402494607304,0,
3537000,101707.30638934587,37350.6162941464,0,
3537900,101753.91875867081,37377.842379517504,0,
3538800,101800.53805351074,37405.08075237529,0,
3539700,101847.16427052939,37432.33141437347,0,
3540600,101893.79740639015,37459.594367164806,0,
3541500,101940.43745775604,37486.86961240111,0,
3542400,101987.08442128972,37514.15715173324,0,
3543300,102033.73829365351,37541.4569868111,0,
3544200,102080.39907150937,37568.769119283636,0,
3545100,102127.06675151887,37596.093550798854,0,
3546000,102173.74133034327,37623.4302830038,0,
3546900,102220.42280464344,37650.77931754456,0,
3547800,102267.11117107993,37678.14065606628,0,
3548700,102313.80642631289,37705.51430021314,0,
3549600,102360.50856700215,37732.90025162837,0,
3550500,102407.21758980717,37760.298511954265,0,
3551400,102453.93349138707,37787.70908283214,0,
3552300,102500.65626840059,37815.131965902365,0,
3553200,102547.38591750614,37842.567162804364,0,
